filepath,breed,dog_name,label
dogNose/winnie/03.png,,winnie,38
dogNose/winnie/04.png,,winnie,38
dogNose/winnie/05.png,,winnie,38
dogNose/winnie/06.png,,winnie,38
dogNose/winnie/07.png,,winnie,38
dogNose/winnie/08.png,,winnie,38
dogNose/winnie/09.png,,winnie,38
dogNose/winnie/10.png,,winnie,38
dogNose/winnie/11.png,,winnie,38
dogNose/winnie/12.png,,winnie,38
dogNose/winnie/13.png,,winnie,38
dogNose/winnie/14.png,,winnie,38
dogNose/winnie/15.png,,winnie,38
dogNose/winston/03.png,,winston,39
dogNose/winston/04.png,,winston,39
dogNose/winston/05.png,,winston,39
dogNose/winston/06.png,,winston,39
dogNose/winston/07.png,,winston,39
dogNose/winston/08.png,,winston,39
dogNose/winston/09.png,,winston,39
dogNose/winston/10.png,,winston,39
dogNose/winston/11.png,,winston,39
dogNose/winston/12.png,,winston,39
dogNose/winston/13.png,,winston,39
dogNose/winston/14.png,,winston,39
dogNose/winston/15.png,,winston,39
dogNose/woody/03.png,,woody,40
dogNose/woody/04.png,,woody,40
dogNose/woody/05.png,,woody,40
dogNose/woody/06.png,,woody,40
dogNose/woody/07.png,,woody,40
dogNose/woody/08.png,,woody,40
dogNose/woody/09.png,,woody,40
dogNose/woody/10.png,,woody,40
dogNose/woody/11.png,,woody,40
dogNose/woody/12.png,,woody,40
dogNose/woody/13.png,,woody,40
dogNose/woody/14.png,,woody,40
dogNose/woody/15.png,,woody,40
dogNose/woody/16.png,,woody,40
dogNose/woody/17.png,,woody,40
dogNose/woody/18.png,,woody,40
dogNose/woody/19.png,,woody,40
dogNose/ziggy/03.png,,ziggy,41
dogNose/ziggy/04.png,,ziggy,41
dogNose/ziggy/05.png,,ziggy,41
dogNose/ziggy/06.png,,ziggy,41
dogNose/ziggy/07.png,,ziggy,41
dogNose/ziggy/08.png,,ziggy,41
dogNose/ziggy/09.png,,ziggy,41
dogNose/ziggy/10.png,,ziggy,41
dogNose/ziggy/11.png,,ziggy,41
dogNose/ziggy/12.png,,ziggy,41
dogNose/ziggy/13.png,,ziggy,41
dogNose/ziggy/14.png,,ziggy,41
dogNose/ziggy/15.png,,ziggy,41
dogNose/arn/03.HEIC,,arn,42
dogNose/arn/04.HEIC,,arn,42
dogNose/arn/05.jpg,,arn,42
dogNose/arn/06.jpg,,arn,42
dogNose/arn/07.jpg,,arn,42
dogNose/arn/08.jpg,,arn,42
dogNose/arn/09.HEIC,,arn,42
dogNose/arn/10.HEIC,,arn,42
dogNose/arn/11.HEIC,,arn,42
dogNose/arn/12.HEIC,,arn,42
dogNose/arn/13.HEIC,,arn,42
dogNose/arn/14.HEIC,,arn,42
dogNose/arn/15.HEIC,,arn,42
dogNose/arn/16.HEIC,,arn,42
dogNose/arn/17.HEIC,,arn,42
dogNose/arn/18.HEIC,,arn,42
dogNose/arn/19.HEIC,,arn,42
dogNose/arn/20.HEIC,,arn,42
dogNose/arn/21.HEIC,,arn,42
dogNose/arn/22.HEIC,,arn,42
dogNose/arn/23.HEIC,,arn,42
dogNose/arn/24.HEIC,,arn,42
dogNose/arn/25.HEIC,,arn,42
dogNose/arn/26.JPG,,arn,42
dogNose/arn/27.JPG,,arn,42
dogNose/arn/28.JPG,,arn,42
dogNose/arn/29.JPG,,arn,42
dogNose/arn/30.JPG,,arn,42
dogNose/arn/31.JPG,,arn,42
dogNose/arn/32.JPG,,arn,42
dogNose/arn/33.JPG,,arn,42
dogNose/arn/34.JPG,,arn,42
dogNose/arn/35.JPG,,arn,42
dogNose/arn/36.JPG,,arn,42
dogNose/arn/37.JPG,,arn,42
dogNose/arn/38.JPG,,arn,42
dogNose/arn/39.JPG,,arn,42
dogNose/arn/40.JPG,,arn,42
dogNose/cartoon/03.jpg,,cartoon,43
dogNose/cartoon/04.jpg,,cartoon,43
dogNose/cartoon/05.jpg,,cartoon,43
dogNose/cartoon/06.jpg,,cartoon,43
dogNose/cartoon/07.jpg,,cartoon,43
dogNose/cartoon/08.jpg,,cartoon,43
dogNose/cartoon/09.jpg,,cartoon,43
dogNose/cartoon/10.jpg,,cartoon,43
dogNose/cartoon/11.jpg,,cartoon,43
dogNose/cartoon/12.jpg,,cartoon,43
dogNose/cartoon/13.jpg,,cartoon,43
dogNose/cartoon/14.jpg,,cartoon,43
dogNose/cartoon/15.jpg,,cartoon,43
dogNose/cartoon/16.jpg,,cartoon,43
dogNose/cartoon/17.jpg,,cartoon,43
dogNose/cartoon/18.jpg,,cartoon,43
dogNose/cartoon/19.jpg,,cartoon,43
dogNose/cartoon/20.jpg,,cartoon,43
dogNose/cartoon/21.heic,,cartoon,43
dogNose/cartoon/22.jpg,,cartoon,43
dogNose/cartoon/23.heic,,cartoon,43
dogNose/cartoon/24.jpg,,cartoon,43
dogNose/cartoon/25.heic,,cartoon,43
dogNose/cartoon/26.jpg,,cartoon,43
dogNose/cartoon/27.heic,,cartoon,43
dogNose/cartoon/28.jpg,,cartoon,43
dogNose/cartoon/29.heic,,cartoon,43
dogNose/cartoon/30.jpg,,cartoon,43
dogNose/cartoon/31.HEIC,,cartoon,43
dogNose/cartoon/32.jpg,,cartoon,43
dogNose/cartoon/33.HEIC,,cartoon,43
dogNose/cartoon/34.HEIC,,cartoon,43
dogNose/cartoon/35.HEIC,,cartoon,43
dogNose/cartoon/36.HEIC,,cartoon,43
dogNose/cartoon/37.HEIC,,cartoon,43
dogNose/cartoon/38.HEIC,,cartoon,43
dogNose/cartoon/39.HEIC,,cartoon,43
dogNose/cartoon/40.HEIC,,cartoon,43
dogNose/cartoon/41.HEIC,,cartoon,43
dogNose/cartoon/42.HEIC,,cartoon,43
dogNose/cartoon/43.HEIC,,cartoon,43
dogNose/cartoon/44.HEIC,,cartoon,43
dogNose/cartoon/45.HEIC,,cartoon,43
dogNose/cartoon/46.HEIC,,cartoon,43
dogNose/cartoon/47.HEIC,,cartoon,43
dogNose/cartoon/48.HEIC,,cartoon,43
dogNose/cartoon/49.HEIC,,cartoon,43
dogNose/cartoon/50.HEIC,,cartoon,43
dogNose/fatty/03.HEIC,,fatty,44
dogNose/fatty/04.HEIC,,fatty,44
dogNose/fatty/05.HEIC,,fatty,44
dogNose/fatty/06.HEIC,,fatty,44
dogNose/fatty/07.HEIC,,fatty,44
dogNose/fatty/08.JPG,,fatty,44
dogNose/fatty/09.JPG,,fatty,44
dogNose/fatty/10.JPG,,fatty,44
dogNose/fatty/11.JPG,,fatty,44
dogNose/jun/03.jpg,,jun,45
dogNose/jun/04.jpg,,jun,45
dogNose/jun/05.jpg,,jun,45
dogNose/jun/06.jpg,,jun,45
dogNose/jun/07.HEIC,,jun,45
dogNose/jun/08.HEIC,,jun,45
dogNose/jun/09.HEIC,,jun,45
dogNose/jun/10.HEIC,,jun,45
dogNose/jun/11.HEIC,,jun,45
dogNose/jun/12.HEIC,,jun,45
dogNose/jun/13.HEIC,,jun,45
dogNose/jun/14.HEIC,,jun,45
dogNose/jun/15.HEIC,,jun,45
dogNose/jun/16.HEIC,,jun,45
dogNose/jun/17.HEIC,,jun,45
dogNose/jun/18.HEIC,,jun,45
dogNose/jun/19.HEIC,,jun,45
dogNose/jun/20.HEIC,,jun,45
dogNose/jun/21.HEIC,,jun,45
dogNose/jun/22.HEIC,,jun,45
dogNose/jun/23.HEIC,,jun,45
